epoch	global_step	loss	test_loss	test_accuracy
1	1100	0.25132026240229605	0.1632278522634818	0.3437182420219471	0.9316973415132924	
2	2200	0.13818419786170125	0.10960674231104992	0.2660109873836726	0.9592024539877301	
3	3300	0.11236519279974429	0.1013470779483517	0.2354790394261382	0.9616564417177914	
4	4400	0.08874020815064962	0.09383620699758038	0.2451533510842744	0.9668711656441717	
5	5500	0.07354439708573575	0.09815823866870084	0.2724205306639858	0.9677914110429447	
6	6600	0.06174753626046533	0.09392737739664667	0.29379691931059937	0.9665644171779141	
7	7700	0.049566144442228094	0.1280172118137962	0.2659831248175085	0.968200408997955	
8	8800	0.04166318401948295	0.11988020680382167	0.30142984963539576	0.9696319018404908	
9	9900	0.03363248184323311	0.12706695889348005	0.3820666860046437	0.9692229038854806	
10	11000	0.023844599725085902	0.12314679714306288	0.34168551413470183	0.9683026584867076	
11	12100	0.021607459615069356	0.12025508504007863	0.39927848346920963	0.9692229038854806	
12	13200	0.017599275744604792	0.14922062711635364	0.4474513475742081	0.969120654396728	
13	14300	0.015763655960221182	0.13735246171549365	0.3588337683395842	0.9695296523517383	
14	15400	0.013053017910040746	0.16780936336374971	0.5434427558327645	0.9705521472392638	
15	16500	0.011025612289720977	0.16085094556587543	0.5361556338570141	0.9694274028629857	
16	17600	0.007837697838060029	0.17112585480988415	0.44369897586495155	0.9699386503067484	
17	18700	0.0065605783872491556	0.18618361027972177	0.5650223608500038	0.9701431492842536	
18	19800	0.005911169047414494	0.1802246804658519	0.5133890381346919	0.9688139059304703	
19	20900	0.004708827256961905	0.19860872865105836	0.5717999599817905	0.9697341513292433	
20	22000	0.0043801109239972325	0.20921282569585908	0.6325539749821806	0.9690184049079754	
21	23100	0.0047467535141516816	0.19232481554368575	0.5349715696530777	0.9708588957055214	
22	24200	0.0032280312379589305	0.1983682615214301	0.5715217908882967	0.9705521472392638	
23	25300	0.0022508556816650195	0.22737180508247667	0.6192090235924173	0.9690184049079754	
24	26400	0.00226921933328082	0.2218689967106959	0.6431151180036098	0.970040899795501	
25	27500	0.0019439406159587882	0.21502391101353616	0.643382264912706	0.9699386503067484	
26	28600	0.0018930307063353459	0.20856635809711102	0.6235415050287093	0.9711656441717792	
27	29700	0.0014312227497297995	0.23300915346479478	0.7093658659433024	0.9695296523517383	
28	30800	0.0012882649767892542	0.2216271420677681	0.6595590630028406	0.9704498977505113	
29	31900	0.0013584146781696208	0.22121095429784737	0.675587540942865	0.9703476482617587	
30	33000	0.0008320990037927086	0.22625250664908045	0.6871403237573521	0.9704498977505113	
