epoch	global_step	loss	test_loss	test_accuracy
1	1281	0.15322945095528903	0.16925589564171703	2.262511325604988	0.9715111869548729	
2	2562	0.08254646302646522	0.14473702731457624	0.5772836074684605	0.9763936291240045	
3	3843	0.06276255202049623	0.11582851833240553	0.3348956042618463	0.9770572620401972	
4	5124	0.04993287217185326	0.12873973523577054	0.2790607514029199	0.9811812665908229	
5	6405	0.03545067626681665	0.11346831177784637	0.24328678309014348	0.98080204778157	
6	7686	0.025976093170114657	0.11262804757182797	0.22237330478700726	0.9809916571861964	
7	8967	0.018930757157572944	0.1160364052612391	0.20926706869945383	0.981655290102389	
8	10248	0.014511350067109054	0.11579714409273231	0.1934669734176361	0.9807546454304134	
9	11529	0.01002228037105169	0.13238973275398497	0.2024454424101295	0.981655290102389	
10	12810	0.008080304168557506	0.12480313494575745	0.2176082065498287	0.981418278346606	
11	14091	0.006571557090602404	0.14202510289368078	0.20234059787383585	0.9822241183162684	
12	15372	0.006100783311576933	0.12180994313764104	0.21793727256131895	0.9805176336746303	
13	16653	0.004398056290073847	0.14549985375135402	0.2163665750261509	0.9815604854000758	
14	17934	0.0029044811165623826	0.1503740473354066	0.22002880192982655	0.98080204778157	
15	19215	0.0034363566472210005	0.15253335053487468	0.23273706931169286	0.9817026924535457	
16	20496	0.0022916210763320893	0.14338423771983028	0.22818609317341312	0.9808968524838833	
17	21777	0.0028247582496737974	0.1473214188962822	0.23910484211237143	0.9806124383769435	
18	23058	0.0023217757661406608	0.16996523039574227	0.23899333129326503	0.9812760712931361	
19	24339	0.0016582443674261931	0.1855597389021017	0.24336557181721383	0.9808494501327266	
20	25620	0.000896113406410738	0.15274169358581827	0.24076335295809037	0.9808494501327266	
21	26901	0.00121203106626518	0.17587391657346443	0.23212053928326704	0.9817500948047023	
22	28182	0.0006778342235627038	0.1625377395788691	0.24208805030776245	0.9813708759954494	
23	29463	0.0006747470318023304	0.18570178361763034	0.25521002009962546	0.9817500948047023	
24	30744	0.0004857488830020955	0.17450279625261442	0.2442417972015612	0.9813708759954494	
25	32025	0.0005933267515754694	0.1801583776849315	0.25241274263596897	0.9819871065604854	
26	33306	0.0007947577134462954	0.16138714799100964	0.2500491304280744	0.9809916571861964	
27	34587	0.00031969716508379757	0.17932923152909622	0.25666439606892794	0.981655290102389	
28	35868	0.00020799442215407925	0.17106971138981117	0.26540419946735105	0.9815604854000758	
29	37149	0.00018279104197393278	0.17526971973788794	0.2565770708701827	0.9817026924535457	
30	38430	0.00013520111036950802	0.17619094871494753	0.25715091847109073	0.9817500948047023	
