epoch	global_step	loss	test_loss	test_accuracy
1	1281	0.18193253294101666	0.09942961326151183	0.19426077310786102	0.9683352294273796	
2	2562	0.09263994331270962	0.07515267748385668	0.14002908881415022	0.9735020857034509	
3	3843	0.07561922543869368	0.06373614185122829	0.11686915338716723	0.9773890784982935	
4	5124	0.057135270016502725	0.06465174324641174	0.13365007476373153	0.9792377701934016	
5	6405	0.04415919390482687	0.06943600270685486	0.15083559054994222	0.9801384148653773	
6	7686	0.0337513125997815	0.06803750046952205	0.12848489912170352	0.9792851725445582	
7	8967	0.02636149658288612	0.08224444820997164	0.1622355059918129	0.9799488054607508	
8	10248	0.0200149717051833	0.08612528074326374	0.19073879561866774	0.9805176336746303	
9	11529	0.015724519148076512	0.09300491890802126	0.189393205398863	0.9811338642396663	
10	12810	0.013729985114495535	0.0949589543180826	0.1832066720859571	0.9811338642396663	
11	14091	0.009683043362414002	0.10942165303470877	0.19806107874169493	0.9808494501327266	
12	15372	0.008338997042656338	0.10578347821775065	0.2231590894587112	0.9807546454304134	
13	16653	0.00611728362404091	0.11092297426949892	0.1997916896009084	0.9806598407281001	
14	17934	0.004684734990227352	0.13780469914575708	0.2415313969225143	0.9807546454304134	
15	19215	0.0038104555085909774	0.11216590553939926	0.21236505270159492	0.9804702313234737	
16	20496	0.0033590236553507446	0.1359126369607552	0.2730176466545372	0.9813708759954494	
17	21777	0.002744657362142578	0.10829596525293186	0.2301668267104436	0.9790481607887751	
18	23058	0.002524499531586035	0.12023477035126592	0.21648677282712675	0.979569586651498	
19	24339	0.0020778719862875384	0.14577929544081572	0.26577303516559453	0.980422828972317	
20	25620	0.001643326245007433	0.15482188463182397	0.2584196283058687	0.9798540007584376	
21	26901	0.0015806963864485484	0.1564396382287255	0.2535530140496452	0.9811338642396663	
22	28182	0.0010611492093843655	0.15995700933055945	0.26232160574784785	0.9808968524838833	
23	29463	0.0007660366976992894	0.1583175286612955	0.28026051062836566	0.9811338642396663	
24	30744	0.0007349735481442164	0.1505629894092525	0.2933110917643221	0.9810864618885097	
25	32025	0.0005009986161383439	0.16946615369858978	0.28996171460162395	0.9809916571861964	
26	33306	0.0006881825205302368	0.16014850107309636	0.30327780145309974	0.981797497155859	
27	34587	0.0004082744263257121	0.1586191605029495	0.29090690602633085	0.981039059537353	
28	35868	0.00048261432930210975	0.15671763542948225	0.288808225287181	0.981418278346606	
29	37149	0.00021295688637452503	0.1600859317132979	0.2852805063241359	0.9816078877512324	
30	38430	0.0003755507443353305	0.15982217829601778	0.2832936979533935	0.9812760712931361	
